EGID	EDID	EGAID	DEINR	ESID	STRNAME	STRNAMK	STRINDX	STRSP	STROFFIZIEL	DPLZ4	DPLZZ	DPLZNAME	DKODE	DKODN	DOFFADR	DEXPDAT
191929269	0	102916777	43a	10181776	Rennweg	Rennweg	Ren	9901	1	2504	0	Biel/Bienne	2587069.297	1221551.081	0	2026-04-25
191929291	0	102916799	78a	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2502	0	Biel/Bienne	2586521.517	1222354.987	0	2026-04-25
191929291	0	102916799	78a	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2502	0	Biel/Bienne	2586521.517	1222354.987	0	2026-04-25
191929341	0	102916849	83	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2502	0	Biel/Bienne	2586518.498	1222397.453	0	2026-04-25
191929341	0	102916849	83	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2502	0	Biel/Bienne	2586518.498	1222397.453	0	2026-04-25
191929342	0	102916850	17b	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2502	0	Biel/Bienne	2585882.922	1221749.678	0	2026-04-25
191929342	0	102916850	17b	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2502	0	Biel/Bienne	2585882.922	1221749.678	0	2026-04-25
191929706	0	102917215	126b	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2504	0	Biel/Bienne	2586777.167	1222656.892	0	2026-04-25
191929706	0	102917215	126b	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2504	0	Biel/Bienne	2586777.167	1222656.892	0	2026-04-25
191929713	0	102917222	115a	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2504	0	Biel/Bienne	2586610.366	1222614.134	0	2026-04-25
191929713	0	102917222	115a	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2504	0	Biel/Bienne	2586610.366	1222614.134	0	2026-04-25
191929715	0	102917224	19a	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2502	0	Biel/Bienne	2585897.018	1221763.03	0	2026-04-25
191929715	0	102917224	19a	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2502	0	Biel/Bienne	2585897.018	1221763.03	0	2026-04-25
191929717	0	102917227	121a	10007041	Route de Reuchenette	Rte de Reuchenette	Reu	9903	1	2504	0	Biel/Bienne	2586657.781	1222623.135	0	2026-04-25
191929717	0	102917227	121a	10007041	Reuchenettestrasse	Reuchenettestr.	Reu	9901	1	2504	0	Biel/Bienne	2586657.781	1222623.135	0	2026-04-25
191929844	0	102917354	21e	10196070	Allée Roger-Federer	Allée Roger-Federer	Fed	9903	1	2504	0	Biel/Bienne	2588050.071	1222856.674	0	2026-04-25
191929844	0	102917354	21e	10196070	Roger-Federer-Allee	R.-Federer-Allee	Fed	9901	1	2504	0	Biel/Bienne	2588050.071	1222856.674	0	2026-04-25
191929850	0	102917360	64b	10064093	Chemin de Safnern	Ch. de Safnern	Saf	9903	1	2504	0	Biel/Bienne	2588140.222	1221376.881	0	2026-04-25
191929850	0	102917360	64b	10064093	Safnernweg	Safnernweg	Saf	9901	1	2504	0	Biel/Bienne	2588140.222	1221376.881	0	2026-04-25
191929851	0	102917361	19a	10064093	Chemin de Safnern	Ch. de Safnern	Saf	9903	1	2504	0	Biel/Bienne	2587723.933	1221470.864	0	2026-04-25
191929851	0	102917361	19a	10064093	Safnernweg	Safnernweg	Saf	9901	1	2504	0	Biel/Bienne	2587723.933	1221470.864	0	2026-04-25
191929852	0	102917362	46	10005618	Sägefeldweg	Sägefeldweg	Säg	9901	1	2504	0	Biel/Bienne	2587485.83	1222645.101	0	2026-04-25
191929852	0	102917362	46	10005618	Chemin de la Scierie	Ch. de la Scierie	Sci	9903	1	2504	0	Biel/Bienne	2587485.83	1222645.101	0	2026-04-25
191929857	0	102917367	15a	10175998	Chemin des Écluses	Ch. des Écluses	Écl	9903	1	2502	0	Biel/Bienne	2586134.733	1221285.253	0	2026-04-25
191929857	0	102917367	15a	10175998	Schleusenweg	Schleusenweg	Sch	9901	1	2502	0	Biel/Bienne	2586134.733	1221285.253	0	2026-04-25
191929858	0	102917368	23a	10175998	Chemin des Écluses	Ch. des Écluses	Écl	9903	1	2502	0	Biel/Bienne	2586153.409	1221295.787	0	2026-04-25
191929858	0	102917368	23a	10175998	Schleusenweg	Schleusenweg	Sch	9901	1	2502	0	Biel/Bienne	2586153.409	1221295.787	0	2026-04-25
191931156	0	102918676	7b	10196070	Roger-Federer-Allee	R.-Federer-Allee	Fed	9901	1	2504	0	Biel/Bienne	2587888.204	1223119.507	1	2026-04-25
191931156	0	102918676	7b	10196070	Allée Roger-Federer	Allée Roger-Federer	Fed	9903	1	2504	0	Biel/Bienne	2587888.204	1223119.507	1	2026-04-25
191931157	0	102918677	9a	10196070	Allée Roger-Federer	Allée Roger-Federer	Fed	9903	1	2504	0	Biel/Bienne	2587918.239	1223073.411	1	2026-04-25
191931157	0	102918677	9a	10196070	Roger-Federer-Allee	R.-Federer-Allee	Fed	9901	1	2504	0	Biel/Bienne	2587918.239	1223073.411	1	2026-04-25
191931159	0	102918679	11a	10196070	Roger-Federer-Allee	R.-Federer-Allee	Fed	9901	1	2504	0	Biel/Bienne	2587948.51	1223027.158	1	2026-04-25
191931159	0	102918679	11a	10196070	Allée Roger-Federer	Allée Roger-Federer	Fed	9903	1	2504	0	Biel/Bienne	2587948.51	1223027.158	1	2026-04-25
191931164	0	102918683	13a	10196070	Roger-Federer-Allee	R.-Federer-Allee	Fed	9901	1	2504	0	Biel/Bienne	2587992.497	1223010.79	0	2026-04-25
191931164	0	102918683	13a	10196070	Allée Roger-Federer	Allée Roger-Federer	Fed	9903	1	2504	0	Biel/Bienne	2587992.497	1223010.79	0	2026-04-25
191932968	0	102937643	45a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587235.807	1222064.805	0	2026-04-25
191932968	0	102937643	45a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587235.807	1222064.805	0	2026-04-25
191932969	0	102937646	55a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587213.458	1222051.514	0	2026-04-25
191932969	0	102937646	55a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587213.458	1222051.514	0	2026-04-25
191932970	0	102937647	39a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587249.185	1222072.763	0	2026-04-25
191932970	0	102937647	39a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587249.185	1222072.763	0	2026-04-25
191932971	0	102937648	53a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587218.176	1222054.319	0	2026-04-25
191932971	0	102937648	53a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587218.176	1222054.319	0	2026-04-25
191932972	0	102937649	37b	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587253.763	1222075.479	0	2026-04-25
191932972	0	102937649	37b	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587253.763	1222075.479	0	2026-04-25
191932973	0	102937652	43a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587240.259	1222067.454	0	2026-04-25
191932973	0	102937652	43a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587240.259	1222067.454	0	2026-04-25
191932974	0	102937653	49a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587226.902	1222059.509	0	2026-04-25
191932974	0	102937653	49a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587226.902	1222059.509	0	2026-04-25
191932976	0	102937655	51a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587222.45	1222056.86	0	2026-04-25
191932976	0	102937655	51a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587222.45	1222056.86	0	2026-04-25
191932978	0	102937658	47a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587231.355	1222062.157	0	2026-04-25
191932978	0	102937658	47a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587231.355	1222062.157	0	2026-04-25
191932981	0	102937661	41a	10005617	Schlösslifeld	Schlösslifeld	Sch	9901	1	2504	0	Biel/Bienne	2587244.711	1222070.101	0	2026-04-25
191932981	0	102937661	41a	10005617	Champs-du-Châtelet	Champs-du-Châtelet	Cha	9903	1	2504	0	Biel/Bienne	2587244.711	1222070.101	0	2026-04-25
191933240	0	102937925	35a	10006739	Schlösslistrasse	Schlösslistr.	Sch	9901	1	2504	0	Biel/Bienne	2587171.608	1222039.275	0	2026-04-25
191933240	0	102937925	35a	10006739	Rue du Châtelet	R. du Châtelet	Châ	9903	1	2504	0	Biel/Bienne	2587171.608	1222039.275	0	2026-04-25
191933245	0	102937931	31b	10006739	Schlösslistrasse	Schlösslistr.	Sch	9901	1	2504	0	Biel/Bienne	2587054.64	1222205.832	0	2026-04-25
191933245	0	102937931	31b	10006739	Rue du Châtelet	R. du Châtelet	Châ	9903	1	2504	0	Biel/Bienne	2587054.64	1222205.832	0	2026-04-25
191933415	0	102938102	24	10005184	Ruelle des Tailleurs	Rlle des Tailleurs	Tai	9903	1	2503	0	Biel/Bienne	2585754.29	1220311.959	0	2026-04-25
191933415	0	102938102	24	10005184	Schneidergässli	Schneidergässli	Sch	9901	1	2503	0	Biel/Bienne	2585754.29	1220311.959	0	2026-04-25
191933422	0	102938109	35b	10064094	Rue Scholl	R. Scholl	Sch	9903	1	2504	0	Biel/Bienne	2587766.844	1221020.7	0	2026-04-25
191933422	0	102938109	35b	10064094	Scholl-Strasse	Scholl-Str.	Sch	9901	1	2504	0	Biel/Bienne	2587766.844	1221020.7	0	2026-04-25
191933426	0	102938113	12d	10181789	Schüsspromenade	Schüsspromenade	Sch	9901	1	2502	0	Biel/Bienne	2584896.864	1220444.004	0	2026-04-25
191933426	0	102938113	12d	10181789	Promenade de la Suze	Prom. de la Suze	Suz	9903	1	2502	0	Biel/Bienne	2584896.864	1220444.004	0	2026-04-25
191934583	0	102939312	10a	10181789	Promenade de la Suze	Prom. de la Suze	Suz	9903	1	2502	0	Biel/Bienne	2584852.618	1220401.61	0	2026-04-25
191934583	0	102939312	10a	10181789	Schüsspromenade	Schüsspromenade	Sch	9901	1	2502	0	Biel/Bienne	2584852.618	1220401.61	0	2026-04-25
191934586	0	102939315	8a	10181789	Promenade de la Suze	Prom. de la Suze	Suz	9903	1	2502	0	Biel/Bienne	2584854.889	1220394.267	0	2026-04-25
191934586	0	102939315	8a	10181789	Schüsspromenade	Schüsspromenade	Sch	9901	1	2502	0	Biel/Bienne	2584854.889	1220394.267	0	2026-04-25
191934589	0	102939318	82a	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585843.091	1221785.654	0	2026-04-25
191934589	0	102939318	82a	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585843.091	1221785.654	0	2026-04-25
191935197	0	102939839	50a	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585619.424	1221554.711	0	2026-04-25
191935197	0	102939839	50a	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585619.424	1221554.711	0	2026-04-25
191935199	0	102939841	13d	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585426.101	1221393.859	0	2026-04-25
191935199	0	102939841	13d	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585426.101	1221393.859	0	2026-04-25
191935200	0	102939842	40a	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585565.716	1221501.367	0	2026-04-25
191935200	0	102939842	40a	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585565.716	1221501.367	0	2026-04-25
191935201	0	102939843	67a	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585686.963	1221713.662	0	2026-04-25
191935201	0	102939843	67a	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585686.963	1221713.662	0	2026-04-25
191935202	0	102939844	6	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585400.415	1221338.521	0	2026-04-25
191935202	0	102939844	6	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585400.415	1221338.521	0	2026-04-25
191935578	0	102940222	88a	10007043	Rue du Stand	R. du Stand	Sta	9903	1	2502	0	Biel/Bienne	2585897.946	1221847.31	0	2026-04-25
191935578	0	102940222	88a	10007043	Schützengasse	Schützengasse	Sch	9901	1	2502	0	Biel/Bienne	2585897.946	1221847.31	0	2026-04-25
191935616	0	102940261	44b	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586194.949	1220828.217	0	2026-04-25
191935616	0	102940261	44b	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586194.949	1220828.217	0	2026-04-25
191935691	0	102940336	44c	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586214.874	1220833.95	0	2026-04-25
191935691	0	102940336	44c	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586214.874	1220833.95	0	2026-04-25
191935692	0	102940337	20a	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586033.852	1220742.146	0	2026-04-25
191935692	0	102940337	20a	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586033.852	1220742.146	0	2026-04-25
191935693	0	102940338	46b	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586282.707	1220877.73	0	2026-04-25
191935693	0	102940338	46b	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586282.707	1220877.73	0	2026-04-25
191935695	0	102940340	66	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586857.57	1221186.374	0	2026-04-25
191935695	0	102940340	66	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586857.57	1221186.374	0	2026-04-25
191935696	0	102940341	66a	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586890.527	1221205.025	0	2026-04-25
191935696	0	102940341	66a	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586890.527	1221205.025	0	2026-04-25
191935697	0	102940342	66b	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586895.64	1221203.608	0	2026-04-25
191935697	0	102940342	66b	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586895.64	1221203.608	0	2026-04-25
191935698	0	102940343	66c	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586900.466	1221208.954	0	2026-04-25
191935698	0	102940343	66c	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586900.466	1221208.954	0	2026-04-25
191935699	0	102940344	66d	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586927.223	1221231.672	0	2026-04-25
191935699	0	102940344	66d	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586927.223	1221231.672	0	2026-04-25
191935700	0	102940345	66e	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586931.444	1221234.216	0	2026-04-25
191935700	0	102940345	66e	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586931.444	1221234.216	0	2026-04-25
191935701	0	102940346	66f	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586935.979	1221236.794	0	2026-04-25
191935701	0	102940346	66f	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586935.979	1221236.794	0	2026-04-25
191935702	0	102940347	66g	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586940.226	1221239.263	0	2026-04-25
191935702	0	102940347	66g	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586940.226	1221239.263	0	2026-04-25
191935703	0	102940348	66h	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586944.519	1221241.88	0	2026-04-25
191935703	0	102940348	66h	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586944.519	1221241.88	0	2026-04-25
191935704	0	102940349	66i	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586948.4	1221244.015	0	2026-04-25
191935704	0	102940349	66i	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586948.4	1221244.015	0	2026-04-25
191936897	0	102941520	56b	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586848.999	1221238.369	0	2026-04-25
191936897	0	102941520	56b	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586848.999	1221238.369	0	2026-04-25
191936917	0	102941540	54b	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586502.823	1221157.458	0	2026-04-25
191936917	0	102941540	54b	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586502.823	1221157.458	0	2026-04-25
191936951	0	102941574	23c	10186463	Rue du Breuil	R. du Breuil	Bre	9903	1	2503	0	Biel/Bienne	2586211.924	1220795.623	0	2026-04-25
191936951	0	102941574	23c	10186463	Brühlstrasse	Brühlstr.	Brü	9901	1	2503	0	Biel/Bienne	2586211.924	1220795.623	0	2026-04-25
191937162	0	102941790	52d	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586364.926	1221039.718	0	2026-04-25
191937162	0	102941790	52d	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586364.926	1221039.718	0	2026-04-25
191937165	0	102941795	54d	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586510.239	1221154.719	0	2026-04-25
191937165	0	102941795	54d	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586510.239	1221154.719	0	2026-04-25
191937166	0	102941797	46a	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586277.788	1220908.1	0	2026-04-25
191937166	0	102941797	46a	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586277.788	1220908.1	0	2026-04-25
191937169	0	102941800	56a	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586723.303	1221208.553	0	2026-04-25
191937169	0	102941800	56a	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586723.303	1221208.553	0	2026-04-25
191937172	0	102941803	54g	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586601.17	1221195.747	0	2026-04-25
191937172	0	102941803	54g	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586601.17	1221195.747	0	2026-04-25
191937174	0	102941805	54i	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586612.935	1221200.077	0	2026-04-25
191937174	0	102941805	54i	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586612.935	1221200.077	0	2026-04-25
191937219	0	102941850	54f	10005185	Rue des Cygnes	R. des Cygnes	Cyg	9903	1	2503	0	Biel/Bienne	2586596.046	1221193.86	0	2026-04-25
191937219	0	102941850	54f	10005185	Schwanengasse	Schwanengasse	Sch	9901	1	2503	0	Biel/Bienne	2586596.046	1221193.86	0	2026-04-25
191937222	0	102941853	5a	10064095	Chemin du Schweizersboden	Ch. du Schweizersboden	Sch	9903	1	2502	0	Biel/Bienne	2585160.373	1221237.104	0	2026-04-25
191937222	0	102941853	5a	10064095	Schweizersbodenweg	Schweizersbodenweg	Sch	9901	1	2502	0	Biel/Bienne	2585160.373	1221237.104	0	2026-04-25
191937224	0	102941856	1b	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584407.982	1220496.548	0	2026-04-25
191937224	0	102941856	1b	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584407.982	1220496.548	0	2026-04-25
191937231	0	102941864	53a	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584775.081	1220763.211	0	2026-04-25
191937231	0	102941864	53a	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584775.081	1220763.211	0	2026-04-25
191937235	0	102941868	55a	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584795.396	1220771.258	0	2026-04-25
191937235	0	102941868	55a	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584795.396	1220771.258	0	2026-04-25
191937239	0	102941872	87b	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2585040.171	1221000.385	0	2026-04-25
191937239	0	102941872	87b	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2585040.171	1221000.385	0	2026-04-25
191937240	0	102941873	14c	10113525	Faubourg du Lac	Fbg du Lac	Lac	9903	1	2502	0	Biel/Bienne	2584719.234	1220608.403	0	2026-04-25
191937240	0	102941873	14c	10113525	Seevorstadt	Seevorstadt	See	9901	1	2502	0	Biel/Bienne	2584719.234	1220608.403	0	2026-04-25
191937242	0	102941876	48a	10180321	Chemin des Cordiers	Ch. des Cordiers	Cor	9903	1	2503	0	Biel/Bienne	2586641.285	1220785.587	0	2026-04-25
191937242	0	102941876	48a	10180321	Seilerweg	Seilerweg	Sei	9901	1	2503	0	Biel/Bienne	2586641.285	1220785.587	0	2026-04-25
191937245	0	102941879	1a	10180321	Chemin des Cordiers	Ch. des Cordiers	Cor	9903	1	2503	0	Biel/Bienne	2586470.242	1220735.193	0	2026-04-25
191937245	0	102941879	1a	10180321	Seilerweg	Seilerweg	Sei	9901	1	2503	0	Biel/Bienne	2586470.242	1220735.193	0	2026-04-25
191937246	0	102941880	17a	10180321	Chemin des Cordiers	Ch. des Cordiers	Cor	9903	1	2503	0	Biel/Bienne	2586586.722	1220792.483	0	2026-04-25
191937246	0	102941880	17a	10180321	Seilerweg	Seilerweg	Sei	9901	1	2503	0	Biel/Bienne	2586586.722	1220792.483	0	2026-04-25
191937361	0	102941994	39a	10064096	Rue de l'Argent	R. de l'Argent	Arg	9903	1	2502	0	Biel/Bienne	2585590.046	1220518.234	0	2026-04-25
191937361	0	102941994	39a	10064096	Silbergasse	Silbergasse	Sil	9901	1	2502	0	Biel/Bienne	2585590.046	1220518.234	0	2026-04-25
191937362	0	102941995	39b	10064096	Rue de l'Argent	R. de l'Argent	Arg	9903	1	2502	0	Biel/Bienne	2585615.712	1220481.25	0	2026-04-25
191937362	0	102941995	39b	10064096	Silbergasse	Silbergasse	Sil	9901	1	2502	0	Biel/Bienne	2585615.712	1220481.25	0	2026-04-25
191937364	0	102941997	39c	10064096	Rue de l'Argent	R. de l'Argent	Arg	9903	1	2502	0	Biel/Bienne	2585629.697	1220545.286	0	2026-04-25
191937364	0	102941997	39c	10064096	Silbergasse	Silbergasse	Sil	9901	1	2502	0	Biel/Bienne	2585629.697	1220545.286	0	2026-04-25
191937365	0	102941998	39d	10064096	Rue de l'Argent	R. de l'Argent	Arg	9903	1	2502	0	Biel/Bienne	2585652.78	1220506.626	0	2026-04-25
191937365	0	102941998	39d	10064096	Silbergasse	Silbergasse	Sil	9901	1	2502	0	Biel/Bienne	2585652.78	1220506.626	0	2026-04-25
191937367	0	102942238	137f	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588454.631	1223598.739	0	2026-04-25
191937367	0	102942238	137f	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588454.631	1223598.739	0	2026-04-25
191937370	0	102942241	102a	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2587727.709	1223098.091	0	2026-04-25
191937370	0	102942241	102a	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2587727.709	1223098.091	0	2026-04-25
191937373	0	102942244	137e	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588415.72	1223573.76	0	2026-04-25
191937373	0	102942244	137e	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588415.72	1223573.76	0	2026-04-25
191937375	0	102942246	132a	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588041.052	1223278.323	0	2026-04-25
191937375	0	102942246	132a	10177573	Solothurnstrasse	Solothurnstr.	Sol	9901	1	2504	0	Biel/Bienne	2588041.052	1223278.323	0	2026-04-25
191937378	0	102942630	137d	10177573	Route de Soleure	Rte de Soleure	Sol	9903	1	2504	0	Biel/Bienne	2588491.774	1223598.268	0	2026-04-25
